_month,channel,value,share,column
2025-12,Omni Channel,CTR,0.004032258064516129,cube_Sale_APD.jobcode_prefix
2025-12,Omni Channel,,0.004032258064516129,cube_Sale_APD.jobcode_prefix
2025-12,Tendering,CTR,1.0,cube_Sale_APD.jobcode_prefix
2025-12,Total Customer Solution,J,1.0,cube_Sale_APD.jobcode_prefix
2026-01,Omni Channel,CT,0.4661016949152542,cube_Sale_APD.jobcode_prefix
2026-01,Omni Channel,VT,0.4576271186440678,cube_Sale_APD.jobcode_prefix
2026-01,Omni Channel,RS,0.0423728813559322,cube_Sale_APD.jobcode_prefix
2026-01,Omni Channel,CTR,0.01694915254237288,cube_Sale_APD.jobcode_prefix
2026-01,Omni Channel,,0.01694915254237288,cube_Sale_APD.jobcode_prefix
2026-01,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-01,Tendering,RS,0.5,cube_Sale_APD.jobcode_prefix
2026-02,Omni Channel,CT,0.45454545454545453,cube_Sale_APD.jobcode_prefix
2026-02,Omni Channel,VT,0.4380165289256198,cube_Sale_APD.jobcode_prefix
2026-02,Omni Channel,RS,0.09090909090909091,cube_Sale_APD.jobcode_prefix
2026-02,Omni Channel,CTR,0.008264462809917356,cube_Sale_APD.jobcode_prefix
2026-02,Omni Channel,,0.008264462809917356,cube_Sale_APD.jobcode_prefix
2026-02,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-02,Tendering,RS,0.5,cube_Sale_APD.jobcode_prefix
2026-02,Total Customer Solution,J,1.0,cube_Sale_APD.jobcode_prefix
2026-03,Omni Channel,CT,0.5224719101123596,cube_Sale_APD.jobcode_prefix
2026-03,Omni Channel,VT,0.43258426966292135,cube_Sale_APD.jobcode_prefix
2026-03,Omni Channel,RS,0.02247191011235955,cube_Sale_APD.jobcode_prefix
2026-03,Omni Channel,J,0.011235955056179775,cube_Sale_APD.jobcode_prefix
2026-03,Omni Channel,SS,0.0056179775280898875,cube_Sale_APD.jobcode_prefix
2026-03,Omni Channel,,0.0056179775280898875,cube_Sale_APD.jobcode_prefix
2026-03,Tendering,CTR,0.4,cube_Sale_APD.jobcode_prefix
2026-03,Tendering,CT,0.2,cube_Sale_APD.jobcode_prefix
2026-03,Tendering,RS,0.2,cube_Sale_APD.jobcode_prefix
2026-03,Tendering,VT,0.2,cube_Sale_APD.jobcode_prefix
2026-03,Total Customer Solution,J,1.0,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,CT,0.5260416666666666,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,VT,0.421875,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,CTR,0.020833333333333332,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,SS,0.010416666666666666,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,,0.010416666666666666,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,J,0.005208333333333333,cube_Sale_APD.jobcode_prefix
2026-04,Omni Channel,RS,0.005208333333333333,cube_Sale_APD.jobcode_prefix
2026-04,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-04,Tendering,CT,0.25,cube_Sale_APD.jobcode_prefix
2026-04,Tendering,RS,0.25,cube_Sale_APD.jobcode_prefix
2026-05,Omni Channel,CT,0.4789915966386555,cube_Sale_APD.jobcode_prefix
2026-05,Omni Channel,VT,0.4117647058823529,cube_Sale_APD.jobcode_prefix
2026-05,Omni Channel,RS,0.09243697478991597,cube_Sale_APD.jobcode_prefix
2026-05,Omni Channel,J,0.008403361344537815,cube_Sale_APD.jobcode_prefix
2026-05,Omni Channel,LB,0.008403361344537815,cube_Sale_APD.jobcode_prefix
2026-05,Total Customer Solution,J,1.0,cube_Sale_APD.jobcode_prefix
2026-06,Omni Channel,CT,0.4935064935064935,cube_Sale_APD.jobcode_prefix
2026-06,Omni Channel,VT,0.43506493506493504,cube_Sale_APD.jobcode_prefix
2026-06,Omni Channel,RS,0.03896103896103896,cube_Sale_APD.jobcode_prefix
2026-06,Omni Channel,CTR,0.012987012987012988,cube_Sale_APD.jobcode_prefix
2026-06,Omni Channel,SS,0.012987012987012988,cube_Sale_APD.jobcode_prefix
2026-06,Omni Channel,J,0.006493506493506494,cube_Sale_APD.jobcode_prefix
2026-06,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-06,Tendering,CT,0.25,cube_Sale_APD.jobcode_prefix
2026-06,Tendering,RS,0.25,cube_Sale_APD.jobcode_prefix
2026-06,Total Customer Solution,J,1.0,cube_Sale_APD.jobcode_prefix
2026-07,Omni Channel,CT,0.5157232704402516,cube_Sale_APD.jobcode_prefix
2026-07,Omni Channel,VT,0.4088050314465409,cube_Sale_APD.jobcode_prefix
2026-07,Omni Channel,RS,0.050314465408805034,cube_Sale_APD.jobcode_prefix
2026-07,Omni Channel,,0.012578616352201259,cube_Sale_APD.jobcode_prefix
2026-07,Omni Channel,CTR,0.006289308176100629,cube_Sale_APD.jobcode_prefix
2026-07,Omni Channel,SS,0.006289308176100629,cube_Sale_APD.jobcode_prefix
2026-07,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-07,Tendering,CT,0.25,cube_Sale_APD.jobcode_prefix
2026-07,Tendering,RS,0.25,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,CT,0.52,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,VT,0.435,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,CTR,0.015,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,RS,0.015,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,J,0.005,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,LB,0.005,cube_Sale_APD.jobcode_prefix
2026-08,Omni Channel,SS,0.005,cube_Sale_APD.jobcode_prefix
2026-08,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-08,Tendering,RS,0.3333333333333333,cube_Sale_APD.jobcode_prefix
2026-08,Tendering,CT,0.16666666666666666,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,CT,0.4819277108433735,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,VT,0.37349397590361444,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,RS,0.0783132530120482,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,SS,0.030120481927710843,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,CTR,0.018072289156626505,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,LB,0.012048192771084338,cube_Sale_APD.jobcode_prefix
2026-09,Omni Channel,J,0.006024096385542169,cube_Sale_APD.jobcode_prefix
2026-09,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-09,Tendering,VT,0.25,cube_Sale_APD.jobcode_prefix
2026-09,Tendering,RS,0.1875,cube_Sale_APD.jobcode_prefix
2026-09,Tendering,,0.0625,cube_Sale_APD.jobcode_prefix
2026-10,Omni Channel,CT,0.49056603773584906,cube_Sale_APD.jobcode_prefix
2026-10,Omni Channel,VT,0.3584905660377358,cube_Sale_APD.jobcode_prefix
2026-10,Omni Channel,RS,0.09433962264150944,cube_Sale_APD.jobcode_prefix
2026-10,Omni Channel,CTR,0.018867924528301886,cube_Sale_APD.jobcode_prefix
2026-10,Omni Channel,J,0.018867924528301886,cube_Sale_APD.jobcode_prefix
2026-10,Omni Channel,SS,0.018867924528301886,cube_Sale_APD.jobcode_prefix
2026-10,Tendering,CTR,0.6,cube_Sale_APD.jobcode_prefix
2026-10,Tendering,RS,0.2,cube_Sale_APD.jobcode_prefix
2026-10,Tendering,VT,0.2,cube_Sale_APD.jobcode_prefix
2026-11,Omni Channel,RS,0.4444444444444444,cube_Sale_APD.jobcode_prefix
2026-11,Omni Channel,CT,0.2222222222222222,cube_Sale_APD.jobcode_prefix
2026-11,Omni Channel,VT,0.2222222222222222,cube_Sale_APD.jobcode_prefix
2026-11,Omni Channel,J,0.1111111111111111,cube_Sale_APD.jobcode_prefix
2026-11,Tendering,CTR,0.5,cube_Sale_APD.jobcode_prefix
2026-11,Tendering,VT,0.5,cube_Sale_APD.jobcode_prefix
2026-12,Omni Channel,CT,0.5,cube_Sale_APD.jobcode_prefix
2026-12,Omni Channel,VT,0.375,cube_Sale_APD.jobcode_prefix
2026-12,Omni Channel,RS,0.125,cube_Sale_APD.jobcode_prefix
2027-01,Omni Channel,VT,1.0,cube_Sale_APD.jobcode_prefix
2027-02,Omni Channel,CTR,1.0,cube_Sale_APD.jobcode_prefix
2027-03,Omni Channel,CTR,1.0,cube_Sale_APD.jobcode_prefix
2025-01,ALL,Omni Channel,0.9615384615384616,cube_Sale_APD.revenue_type
2025-01,ALL,Tendering,0.038461538461538464,cube_Sale_APD.revenue_type
2025-02,ALL,Omni Channel,0.9863945578231292,cube_Sale_APD.revenue_type
2025-02,ALL,Tendering,0.013605442176870748,cube_Sale_APD.revenue_type
2025-03,ALL,Omni Channel,0.9833333333333333,cube_Sale_APD.revenue_type
2025-03,ALL,Tendering,0.016666666666666666,cube_Sale_APD.revenue_type
2025-04,ALL,Omni Channel,0.9939393939393939,cube_Sale_APD.revenue_type
2025-04,ALL,Tendering,0.006060606060606061,cube_Sale_APD.revenue_type
2025-05,ALL,Omni Channel,0.9935483870967742,cube_Sale_APD.revenue_type
2025-05,ALL,Tendering,0.0064516129032258064,cube_Sale_APD.revenue_type
2025-06,ALL,Omni Channel,0.9934640522875817,cube_Sale_APD.revenue_type
2025-06,ALL,Tendering,0.006535947712418301,cube_Sale_APD.revenue_type
2025-07,ALL,Omni Channel,0.8595505617977528,cube_Sale_APD.revenue_type
2025-07,ALL,Tendering,0.1404494382022472,cube_Sale_APD.revenue_type
2025-08,ALL,Omni Channel,0.970873786407767,cube_Sale_APD.revenue_type
2025-08,ALL,Tendering,0.02912621359223301,cube_Sale_APD.revenue_type
2025-09,ALL,Omni Channel,1.0,cube_Sale_APD.revenue_type
2025-10,ALL,Omni Channel,0.9891304347826086,cube_Sale_APD.revenue_type
2025-10,ALL,Tendering,0.010869565217391304,cube_Sale_APD.revenue_type
2025-11,ALL,Omni Channel,0.9953051643192489,cube_Sale_APD.revenue_type
2025-11,ALL,Tendering,0.004694835680751174,cube_Sale_APD.revenue_type
2025-12,ALL,Omni Channel,0.96875,cube_Sale_APD.revenue_type
2025-12,ALL,Tendering,0.02734375,cube_Sale_APD.revenue_type
2025-12,ALL,Total Customer Solution,0.00390625,cube_Sale_APD.revenue_type
2026-01,ALL,Omni Channel,0.9833333333333333,cube_Sale_APD.revenue_type
2026-01,ALL,Tendering,0.016666666666666666,cube_Sale_APD.revenue_type
2026-02,ALL,Omni Channel,0.9758064516129032,cube_Sale_APD.revenue_type
2026-02,ALL,Tendering,0.016129032258064516,cube_Sale_APD.revenue_type
2026-02,ALL,Total Customer Solution,0.008064516129032258,cube_Sale_APD.revenue_type
2026-03,ALL,Omni Channel,0.967391304347826,cube_Sale_APD.revenue_type
2026-03,ALL,Tendering,0.02717391304347826,cube_Sale_APD.revenue_type
2026-03,ALL,Total Customer Solution,0.005434782608695652,cube_Sale_APD.revenue_type
2026-04,ALL,Omni Channel,0.9795918367346939,cube_Sale_APD.revenue_type
2026-04,ALL,Tendering,0.02040816326530612,cube_Sale_APD.revenue_type
2026-05,ALL,Omni Channel,0.9834710743801653,cube_Sale_APD.revenue_type
2026-05,ALL,Total Customer Solution,0.01652892561983471,cube_Sale_APD.revenue_type
2026-06,ALL,Omni Channel,0.9685534591194969,cube_Sale_APD.revenue_type
2026-06,ALL,Tendering,0.025157232704402517,cube_Sale_APD.revenue_type
2026-06,ALL,Total Customer Solution,0.006289308176100629,cube_Sale_APD.revenue_type
2026-07,ALL,Omni Channel,0.9754601226993865,cube_Sale_APD.revenue_type
2026-07,ALL,Tendering,0.024539877300613498,cube_Sale_APD.revenue_type
2026-08,ALL,Omni Channel,0.970873786407767,cube_Sale_APD.revenue_type
2026-08,ALL,Tendering,0.02912621359223301,cube_Sale_APD.revenue_type
2026-09,ALL,Omni Channel,0.9120879120879121,cube_Sale_APD.revenue_type
2026-09,ALL,Tendering,0.08791208791208792,cube_Sale_APD.revenue_type
2026-10,ALL,Omni Channel,0.9137931034482759,cube_Sale_APD.revenue_type
2026-10,ALL,Tendering,0.08620689655172414,cube_Sale_APD.revenue_type
2026-11,ALL,Omni Channel,0.8181818181818182,cube_Sale_APD.revenue_type
2026-11,ALL,Tendering,0.18181818181818182,cube_Sale_APD.revenue_type
2026-12,ALL,Omni Channel,1.0,cube_Sale_APD.revenue_type
2027-01,ALL,Omni Channel,1.0,cube_Sale_APD.revenue_type
2027-02,ALL,Omni Channel,1.0,cube_Sale_APD.revenue_type
2027-03,ALL,Omni Channel,1.0,cube_Sale_APD.revenue_type
2025-01,Omni Channel,Actual,0.6521739130434783,Cube_CES.Status
2025-01,Omni Channel,P2,0.3173913043478261,Cube_CES.Status
2025-01,Omni Channel,MPS,0.02608695652173913,Cube_CES.Status
2025-01,Omni Channel,,0.004347826086956522,Cube_CES.Status
2025-01,Tendering,Actual,1.0,Cube_CES.Status
2025-01,Total Customer Solution,P2,1.0,Cube_CES.Status
2025-02,Omni Channel,Actual,0.6591928251121076,Cube_CES.Status
2025-02,Omni Channel,P2,0.32286995515695066,Cube_CES.Status
2025-02,Omni Channel,MPS,0.017937219730941704,Cube_CES.Status
2025-02,Tendering,Actual,1.0,Cube_CES.Status
2025-03,Omni Channel,Actual,0.6202090592334495,Cube_CES.Status
2025-03,Omni Channel,P2,0.37630662020905925,Cube_CES.Status
2025-03,Omni Channel,MPS,0.003484320557491289,Cube_CES.Status
2025-03,Tendering,Actual,1.0,Cube_CES.Status
2025-04,Omni Channel,Actual,0.6612903225806451,Cube_CES.Status
2025-04,Omni Channel,P2,0.3225806451612903,Cube_CES.Status
2025-04,Omni Channel,MPS,0.016129032258064516,Cube_CES.Status
2025-04,Tendering,Actual,1.0,Cube_CES.Status
2025-05,Omni Channel,Actual,0.6860986547085202,Cube_CES.Status
2025-05,Omni Channel,P2,0.3094170403587444,Cube_CES.Status
2025-05,Omni Channel,,0.004484304932735426,Cube_CES.Status
2025-05,Tendering,Actual,1.0,Cube_CES.Status
2025-06,Omni Channel,Actual,0.6375545851528385,Cube_CES.Status
2025-06,Omni Channel,P2,0.35807860262008734,Cube_CES.Status
2025-06,Omni Channel,MPS,0.004366812227074236,Cube_CES.Status
2025-06,Tendering,Actual,1.0,Cube_CES.Status
2025-07,Omni Channel,Actual,0.6875,Cube_CES.Status
2025-07,Omni Channel,P2,0.3080357142857143,Cube_CES.Status
2025-07,Omni Channel,MPS,0.004464285714285714,Cube_CES.Status
2025-07,Tendering,Actual,1.0,Cube_CES.Status
2025-08,Omni Channel,Actual,0.6407766990291263,Cube_CES.Status
2025-08,Omni Channel,P2,0.343042071197411,Cube_CES.Status
2025-08,Omni Channel,MPS,0.012944983818770227,Cube_CES.Status
2025-08,Omni Channel,,0.003236245954692557,Cube_CES.Status
2025-08,Tendering,Actual,0.8571428571428571,Cube_CES.Status
2025-08,Tendering,T2,0.14285714285714285,Cube_CES.Status
2025-09,Omni Channel,Actual,0.5609756097560976,Cube_CES.Status
2025-09,Omni Channel,P2,0.43205574912891986,Cube_CES.Status
2025-09,Omni Channel,MPS,0.003484320557491289,Cube_CES.Status
2025-09,Omni Channel,,0.003484320557491289,Cube_CES.Status
2025-09,Total Customer Solution,P2,1.0,Cube_CES.Status
2025-10,Omni Channel,Actual,0.7109375,Cube_CES.Status
2025-10,Omni Channel,P2,0.2890625,Cube_CES.Status
2025-10,Tendering,Actual,1.0,Cube_CES.Status
2025-10,Total Customer Solution,P2,1.0,Cube_CES.Status
2025-11,Omni Channel,Actual,0.7948717948717948,Cube_CES.Status
2025-11,Omni Channel,P2,0.1978021978021978,Cube_CES.Status
2025-11,Omni Channel,MPS,0.007326007326007326,Cube_CES.Status
2025-11,Tendering,Actual,1.0,Cube_CES.Status
2025-11,Total Customer Solution,P2,1.0,Cube_CES.Status
2025-12,Omni Channel,Actual,0.6458333333333334,Cube_CES.Status
2025-12,Omni Channel,P2,0.3463541666666667,Cube_CES.Status
2025-12,Omni Channel,MPS,0.0078125,Cube_CES.Status
2025-12,Tendering,Actual,0.875,Cube_CES.Status
2025-12,Tendering,T2,0.125,Cube_CES.Status
2025-12,Total Customer Solution,Actual,1.0,Cube_CES.Status
2026-01,Omni Channel,Actual,0.6378378378378379,Cube_CES.Status
2026-01,Omni Channel,P2,0.3567567567567568,Cube_CES.Status
2026-01,Omni Channel,MPS,0.005405405405405406,Cube_CES.Status
2026-01,Tendering,Actual,1.0,Cube_CES.Status
2026-02,Omni Channel,Actual,0.6505376344086021,Cube_CES.Status
2026-02,Omni Channel,P2,0.3064516129032258,Cube_CES.Status
2026-02,Omni Channel,,0.026881720430107527,Cube_CES.Status
2026-02,Omni Channel,P3,0.010752688172043012,Cube_CES.Status
2026-02,Omni Channel,MPS,0.005376344086021506,Cube_CES.Status
2026-02,Tendering,Actual,1.0,Cube_CES.Status
2026-02,Total Customer Solution,Actual,1.0,Cube_CES.Status
2026-03,Omni Channel,Actual,0.5874587458745875,Cube_CES.Status
2026-03,Omni Channel,P2,0.39603960396039606,Cube_CES.Status
2026-03,Omni Channel,MPS,0.013201320132013201,Cube_CES.Status
2026-03,Omni Channel,,0.0033003300330033004,Cube_CES.Status
2026-03,Tendering,Actual,1.0,Cube_CES.Status
2026-03,Total Customer Solution,P2,0.8571428571428571,Cube_CES.Status
2026-03,Total Customer Solution,Actual,0.14285714285714285,Cube_CES.Status
2026-04,Omni Channel,Actual,0.7310606060606061,Cube_CES.Status
2026-04,Omni Channel,P2,0.25,Cube_CES.Status
2026-04,Omni Channel,MPS,0.011363636363636364,Cube_CES.Status
2026-04,Omni Channel,P3,0.007575757575757576,Cube_CES.Status
2026-04,Tendering,Actual,1.0,Cube_CES.Status
2026-05,Omni Channel,Actual,0.6040609137055838,Cube_CES.Status
2026-05,Omni Channel,P2,0.39086294416243655,Cube_CES.Status
2026-05,Omni Channel,MPS,0.005076142131979695,Cube_CES.Status
2026-05,Total Customer Solution,Actual,1.0,Cube_CES.Status
2026-06,Omni Channel,Actual,0.7549019607843137,Cube_CES.Status
2026-06,Omni Channel,P2,0.23529411764705882,Cube_CES.Status
2026-06,Omni Channel,MPS,0.00980392156862745,Cube_CES.Status
2026-06,Tendering,Actual,1.0,Cube_CES.Status
2026-06,Total Customer Solution,Actual,1.0,Cube_CES.Status
2026-07,Omni Channel,Actual,0.6625514403292181,Cube_CES.Status
2026-07,Omni Channel,P2,0.29218106995884774,Cube_CES.Status
2026-07,Omni Channel,MPS,0.024691358024691357,Cube_CES.Status
2026-07,Omni Channel,,0.0205761316872428,Cube_CES.Status
2026-07,Tendering,Actual,1.0,Cube_CES.Status
2026-07,Total Customer Solution,P2,1.0,Cube_CES.Status
2026-08,Omni Channel,Actual,0.6655518394648829,Cube_CES.Status
2026-08,Omni Channel,P2,0.3010033444816054,Cube_CES.Status
2026-08,Omni Channel,MPS,0.023411371237458192,Cube_CES.Status
2026-08,Omni Channel,,0.006688963210702341,Cube_CES.Status
2026-08,Omni Channel,Backlog,0.0033444816053511705,Cube_CES.Status
2026-08,Tendering,Actual,0.5454545454545454,Cube_CES.Status
2026-08,Tendering,F,0.45454545454545453,Cube_CES.Status
2026-09,Omni Channel,Actual,0.398576512455516,Cube_CES.Status
2026-09,Omni Channel,P2,0.3665480427046263,Cube_CES.Status
2026-09,Omni Channel,Backlog,0.2277580071174377,Cube_CES.Status
2026-09,Omni Channel,MPS,0.0071174377224199285,Cube_CES.Status
2026-09,Tendering,Actual,0.8823529411764706,Cube_CES.Status
2026-09,Tendering,Backlog,0.058823529411764705,Cube_CES.Status
2026-09,Tendering,,0.058823529411764705,Cube_CES.Status
2026-10,Omni Channel,P2,0.6160714285714286,Cube_CES.Status
2026-10,Omni Channel,Backlog,0.38392857142857145,Cube_CES.Status
2026-10,Tendering,Backlog,1.0,Cube_CES.Status
2026-10,Total Customer Solution,P1,1.0,Cube_CES.Status
2026-11,Omni Channel,Backlog,1.0,Cube_CES.Status
2026-11,Tendering,Backlog,1.0,Cube_CES.Status
2026-11,Total Customer Solution,P2,1.0,Cube_CES.Status
2026-12,Omni Channel,Actual,0.75,Cube_CES.Status
2026-12,Omni Channel,Backlog,0.25,Cube_CES.Status
2026-12,Tendering,F,0.8571428571428571,Cube_CES.Status
2026-12,Tendering,P2,0.14285714285714285,Cube_CES.Status
2027-01,Omni Channel,Backlog,1.0,Cube_CES.Status
2027-02,Omni Channel,Backlog,1.0,Cube_CES.Status
2027-03,Omni Channel,Backlog,1.0,Cube_CES.Status
2027-03,Tendering,P2,1.0,Cube_CES.Status
2025-01,Omni Channel,PEM105,0.9173913043478261,Cube_CES.SaleDivision
2025-01,Omni Channel,PEM103,0.06521739130434782,Cube_CES.SaleDivision
2025-01,Omni Channel,PPD101,0.017391304347826087,Cube_CES.SaleDivision
2025-01,Tendering,PEM103,0.6666666666666666,Cube_CES.SaleDivision
2025-01,Tendering,PTS,0.3333333333333333,Cube_CES.SaleDivision
2025-01,Total Customer Solution,PEM105,1.0,Cube_CES.SaleDivision
2025-02,Omni Channel,PEM105,0.9461883408071748,Cube_CES.SaleDivision
2025-02,Omni Channel,PEM103,0.04932735426008968,Cube_CES.SaleDivision
2025-02,Omni Channel,PEM104,0.004484304932735426,Cube_CES.SaleDivision
2025-02,Tendering,PEM103,0.5,Cube_CES.SaleDivision
2025-02,Tendering,PTS,0.5,Cube_CES.SaleDivision
2025-03,Omni Channel,PEM105,0.8397212543554007,Cube_CES.SaleDivision
2025-03,Omni Channel,PEM103,0.1289198606271777,Cube_CES.SaleDivision
2025-03,Omni Channel,PPD101,0.027874564459930314,Cube_CES.SaleDivision
2025-03,Omni Channel,PEM102,0.003484320557491289,Cube_CES.SaleDivision
2025-03,Tendering,PTS,0.6666666666666666,Cube_CES.SaleDivision
2025-03,Tendering,PEM103,0.3333333333333333,Cube_CES.SaleDivision
2025-04,Omni Channel,PEM105,0.9435483870967742,Cube_CES.SaleDivision
2025-04,Omni Channel,PEM103,0.056451612903225805,Cube_CES.SaleDivision
2025-04,Tendering,PEM103,1.0,Cube_CES.SaleDivision
2025-05,Omni Channel,PEM105,0.9237668161434978,Cube_CES.SaleDivision
2025-05,Omni Channel,PEM103,0.05829596412556054,Cube_CES.SaleDivision
2025-05,Omni Channel,PPD101,0.013452914798206279,Cube_CES.SaleDivision
2025-05,Omni Channel,PEM102,0.004484304932735426,Cube_CES.SaleDivision
2025-05,Tendering,PEM103,1.0,Cube_CES.SaleDivision
2025-06,Omni Channel,PEM105,0.9170305676855895,Cube_CES.SaleDivision
2025-06,Omni Channel,PEM103,0.06986899563318777,Cube_CES.SaleDivision
2025-06,Omni Channel,PDE101,0.004366812227074236,Cube_CES.SaleDivision
2025-06,Omni Channel,PEM102,0.004366812227074236,Cube_CES.SaleDivision
2025-06,Omni Channel,PPD101,0.004366812227074236,Cube_CES.SaleDivision
2025-06,Tendering,PEM103,1.0,Cube_CES.SaleDivision
2025-07,Omni Channel,PEM105,0.9598214285714286,Cube_CES.SaleDivision
2025-07,Omni Channel,PEM103,0.026785714285714284,Cube_CES.SaleDivision
2025-07,Omni Channel,PDEMO,0.008928571428571428,Cube_CES.SaleDivision
2025-07,Omni Channel,PCE101,0.004464285714285714,Cube_CES.SaleDivision
2025-07,Tendering,PEM103,0.48,Cube_CES.SaleDivision
2025-07,Tendering,PPS,0.4,Cube_CES.SaleDivision
2025-07,Tendering,PTS,0.12,Cube_CES.SaleDivision
2025-08,Omni Channel,PEM105,0.970873786407767,Cube_CES.SaleDivision
2025-08,Omni Channel,PDE101,0.012944983818770227,Cube_CES.SaleDivision
2025-08,Omni Channel,PEM103,0.012944983818770227,Cube_CES.SaleDivision
2025-08,Omni Channel,PPD101,0.003236245954692557,Cube_CES.SaleDivision
2025-08,Tendering,PTS,0.7142857142857143,Cube_CES.SaleDivision
2025-08,Tendering,PEM103-DSM,0.14285714285714285,Cube_CES.SaleDivision
2025-08,Tendering,PPS,0.14285714285714285,Cube_CES.SaleDivision
2025-09,Omni Channel,PEM105,0.9407665505226481,Cube_CES.SaleDivision
2025-09,Omni Channel,PEM103,0.059233449477351915,Cube_CES.SaleDivision
2025-09,Total Customer Solution,PEM103,1.0,Cube_CES.SaleDivision
2025-10,Omni Channel,PEM105,0.96875,Cube_CES.SaleDivision
2025-10,Omni Channel,PDE101,0.015625,Cube_CES.SaleDivision
2025-10,Omni Channel,PEM103,0.0078125,Cube_CES.SaleDivision
2025-10,Omni Channel,PPD101,0.00390625,Cube_CES.SaleDivision
2025-10,Omni Channel,PTS,0.00390625,Cube_CES.SaleDivision
2025-10,Tendering,PTS,1.0,Cube_CES.SaleDivision
2025-10,Total Customer Solution,PEM105,1.0,Cube_CES.SaleDivision
2025-11,Omni Channel,PEM105,0.9633699633699634,Cube_CES.SaleDivision
2025-11,Omni Channel,PEM103,0.018315018315018316,Cube_CES.SaleDivision
2025-11,Omni Channel,CI101,0.01098901098901099,Cube_CES.SaleDivision
2025-11,Omni Channel,PDE101,0.003663003663003663,Cube_CES.SaleDivision
2025-11,Omni Channel,PPD101,0.003663003663003663,Cube_CES.SaleDivision
2025-11,Tendering,PTS,1.0,Cube_CES.SaleDivision
2025-11,Total Customer Solution,PEM105,1.0,Cube_CES.SaleDivision
2025-12,Omni Channel,PEM105,0.9739583333333334,Cube_CES.SaleDivision
2025-12,Omni Channel,PEM103,0.0234375,Cube_CES.SaleDivision
2025-12,Omni Channel,PDE101,0.0026041666666666665,Cube_CES.SaleDivision
2025-12,Tendering,PTS,0.875,Cube_CES.SaleDivision
2025-12,Tendering,PEM103-DSM,0.125,Cube_CES.SaleDivision
2025-12,Total Customer Solution,PCE101,1.0,Cube_CES.SaleDivision
2026-01,Omni Channel,PEM105,0.9837837837837838,Cube_CES.SaleDivision
2026-01,Omni Channel,PDE101,0.005405405405405406,Cube_CES.SaleDivision
2026-01,Omni Channel,PEM103,0.005405405405405406,Cube_CES.SaleDivision
2026-01,Omni Channel,PTS,0.005405405405405406,Cube_CES.SaleDivision
2026-01,Tendering,PEM103,0.5,Cube_CES.SaleDivision
2026-01,Tendering,PTS,0.5,Cube_CES.SaleDivision
2026-02,Omni Channel,PEM105,0.9516129032258065,Cube_CES.SaleDivision
2026-02,Omni Channel,PEM103,0.043010752688172046,Cube_CES.SaleDivision
2026-02,Omni Channel,PDE101,0.005376344086021506,Cube_CES.SaleDivision
2026-02,Tendering,PEM103,0.5,Cube_CES.SaleDivision
2026-02,Tendering,PTS,0.5,Cube_CES.SaleDivision
2026-02,Total Customer Solution,PCE101,1.0,Cube_CES.SaleDivision
2026-03,Omni Channel,PEM105,0.9933993399339934,Cube_CES.SaleDivision
2026-03,Omni Channel,PCE101,0.006600660066006601,Cube_CES.SaleDivision
2026-03,Tendering,PEM103,0.6,Cube_CES.SaleDivision
2026-03,Tendering,PTS,0.4,Cube_CES.SaleDivision
2026-03,Total Customer Solution,PEM105,0.8571428571428571,Cube_CES.SaleDivision
2026-03,Total Customer Solution,PCE101,0.14285714285714285,Cube_CES.SaleDivision
2026-04,Omni Channel,PEM105,0.9962121212121212,Cube_CES.SaleDivision
2026-04,Omni Channel,PCE101,0.003787878787878788,Cube_CES.SaleDivision
2026-04,Tendering,PEM103,0.5,Cube_CES.SaleDivision
2026-04,Tendering,PTS,0.5,Cube_CES.SaleDivision
2026-05,Omni Channel,PEM105,0.9543147208121827,Cube_CES.SaleDivision
2026-05,Omni Channel,PEM103,0.04060913705583756,Cube_CES.SaleDivision
2026-05,Omni Channel,PCE101,0.005076142131979695,Cube_CES.SaleDivision
