itemcode,createDate,qty,n_rows,revenue_type,linked_via_jobcode,linked_via_olmjobcode,linked
CT-F-99-020507,2026-03-04,6.0,2,Omni Channel,True,True,True
VT-F-99-010721,2026-03-04,2.0,2,Omni Channel,True,True,True
CT-F-99-020705,2026-03-04,3.0,1,Omni Channel,True,True,True
CT-F-99-020706,2026-03-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2026-03-04,2.0,2,Omni Channel,True,True,True
CT-F-99-020504,2026-03-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-03-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-03-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-03-06,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-06,2.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-06,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-03-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-09,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-09,16.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-03-09,4.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-09,4.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-09,4.0,1,Omni Channel,True,True,True
RS-F-99-090010,2026-03-09,3.0,1,Omni Channel,True,True,True
CT-F-99-020527,2026-03-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-10,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-03-10,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-10,3.0,1,Omni Channel,True,True,True
CT-F-99-020535,2026-03-10,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-10,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-10,3.0,1,Omni Channel,True,True,True
CT-F-99-020501,2026-03-11,2.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-11,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-11,1.0,1,Omni Channel,True,True,True
VT-F-99-010701,2026-03-11,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-03-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-03-12,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-12,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-12,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-12,2.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-03-12,2.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-03-12,1.0,1,Total Customer Solution,False,False,False
CT-F-99-020501,2026-03-13,150.0,3,Omni Channel,True,True,True
CT-F-99-020502,2026-03-13,20.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-13,10.0,1,Omni Channel,True,True,True
CT-F-99-020514,2026-03-13,20.0,1,Omni Channel,True,True,True
RS-F-99-070003,2026-03-13,450.0,3,Omni Channel,True,True,True
RS-F-99-070006,2026-03-13,600.0,3,Omni Channel,True,True,True
RS-F-99-070007,2026-03-13,150.0,1,Omni Channel,False,False,False
VT-F-99-010203,2026-03-13,100.0,4,Omni Channel,True,True,True
VT-F-99-010616,2026-03-13,24.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-03-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-16,1.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-03-16,1.0,1,Omni Channel,False,False,False
CT-F-99-020506,2026-03-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-16,2.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-03-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-03-17,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-03-17,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-17,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-17,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-03-18,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-03-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-18,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-03-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020501,2026-03-18,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-18,2.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-03-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-03-18,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-18,2.0,1,Omni Channel,True,True,True
RS-F-99-070002,2026-03-18,3.0,1,Omni Channel,False,False,False
RS-F-99-070004,2026-03-18,3.0,1,Omni Channel,False,False,False
CT-F-99-020506,2026-03-18,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-18,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-03-19,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-19,1.0,1,Omni Channel,True,True,True
RS-F-99-070006,2026-03-13,3.0,1,Omni Channel,False,False,False
CT-F-99-020511,2026-03-19,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-19,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-20,1.0,1,Omni Channel,True,True,True
RS-F-99-070002,2026-03-20,6.0,1,Omni Channel,False,False,False
CT-F-99-020508,2026-03-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-20,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-20,2.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020525,2026-03-23,3.0,1,Omni Channel,True,True,True
CT-F-99-020527,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010202,2026-03-23,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010202,2026-03-23,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020704,2026-03-23,3.0,1,Omni Channel,True,True,True
CT-F-99-020705,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2026-03-23,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-03-23,3.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-03-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-24,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-03-24,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-03-26,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-03-26,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-03-26,3.0,1,Omni Channel,True,True,True
CT-F-99-020531,2026-03-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-27,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-03-27,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-27,2.0,1,Omni Channel,True,True,True
CT-F-99-020526,2026-03-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-03-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-30,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-03-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-03-30,1.0,1,Omni Channel,True,True,True
RS-F-99-010123,2026-03-31,2.0,1,Omni Channel,True,True,True
RS-F-99-070002,2026-03-31,3.0,1,Omni Channel,False,False,False
CT-F-99-020504,2026-03-20,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-03-20,2.0,1,Omni Channel,True,True,True
VT-F-99-010722,2026-03-31,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020526,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020526,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-04-01,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-01,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020525,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-02,3.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-04-02,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-02,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-03,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-04-03,2.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-04-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020513,2026-04-03,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-04-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020532,2026-04-03,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-03,1.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-03,1.0,1,Total Customer Solution,False,False,False
CT-F-99-020504,2026-04-03,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-03,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-06,4.0,1,Omni Channel,True,True,True
RS-F-99-070002,2026-04-06,100.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-04-06,10.0,1,Omni Channel,True,True,True
VT-F-99-010616,2026-04-06,12.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-06,4.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-07,1.0,1,Omni Channel,False,False,False
VT-F-99-010820,2026-04-07,1.0,1,Omni Channel,False,False,False
CT-F-99-020504,2026-04-07,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2026-04-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-07,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-07,3.0,1,Omni Channel,True,True,True
CT-F-99-020525,2026-04-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-07,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-04-07,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-04-07,1.0,1,Omni Channel,True,True,True
VT-F-99-010722,2026-04-08,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-04-08,3.0,1,Omni Channel,False,False,False
CT-F-99-020505,2026-04-08,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-08,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-04-08,3.0,1,Omni Channel,True,True,True
CT-F-99-020501,2026-04-08,8.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-04-08,4.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-04-08,12.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-08,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-08,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-04-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-04-09,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,2.0,1,Omni Channel,True,True,True
CT-F-99-020525,2026-04-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-04-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-09,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-09,1.0,1,Omni Channel,True,True,True
RS-F-99-070002,2026-04-10,12.0,1,Omni Channel,False,False,False
RS-F-99-070004,2026-04-10,6.0,1,Omni Channel,False,False,False
CT-F-99-020528,2026-04-10,3.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-04-10,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2026-04-16,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2026-04-16,3.0,1,Omni Channel,True,True,True
VT-F-99-010202,2026-04-16,1.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-16,1.0,1,Omni Channel,True,True,True
CT-F-99-020526,2026-04-17,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-04-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-04-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010715,2026-04-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020528,2026-04-20,3.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-04-20,3.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-04-20,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-20,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-20,3.0,1,Omni Channel,True,True,True
CT-F-99-020511,2026-04-20,3.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-04-21,3.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-21,1.0,1,Total Customer Solution,False,False,False
RS-F-99-041034,2026-04-22,2.0,1,Omni Channel,True,True,True
RS-F-99-120006,2026-04-22,2.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-04-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020524,2026-04-22,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-22,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-22,3.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-04-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-23,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-23,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-24,1.0,1,Omni Channel,True,True,True
RS-F-99-100001,2026-04-24,3.0,1,Omni Channel,True,True,True
CT-F-99-020530,2026-04-24,3.0,1,Omni Channel,True,True,True
VT-F-99-010303,2026-04-24,1.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-24,10.0,1,Omni Channel,False,False,False
CT-F-99-020505,2026-04-27,4.0,1,Omni Channel,True,True,True
CT-F-99-020507,2026-04-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-27,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-27,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-27,3.0,1,Omni Channel,True,True,True
CT-F-99-020532,2026-04-27,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-27,1.0,1,Omni Channel,True,True,True
RS-F-99-090026,2026-04-27,8.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-28,14.0,1,Omni Channel,True,True,True
VT-F-99-010616,2026-04-28,15.0,3,Omni Channel,True,True,True
CT-F-99-020528,2026-04-28,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-28,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-28,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-29,1.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-29,1.0,1,Omni Channel,False,False,False
CT-F-99-020512,2026-04-29,6.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-29,2.0,1,Omni Channel,True,True,True
CT-F-99-020501,2026-04-29,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-04-29,2.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020707,2026-04-29,3.0,1,Omni Channel,True,True,True
CT-F-99-020505,2026-04-29,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020527,2026-04-29,3.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-04-29,1.0,1,Omni Channel,True,True,True
CT-F-99-020503,2026-04-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010820,2026-04-30,10.0,1,Omni Channel,False,False,False
CT-F-99-020505,2026-04-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-04-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020511,2026-04-30,3.0,1,Omni Channel,True,True,True
CT-F-99-020502,2026-04-30,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-04-30,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-05-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-05-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-04,1.0,1,Omni Channel,True,True,True
VT-F-99-010819,2026-05-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020706,2026-05-04,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2026-05-04,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-05-05,3.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-05-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020506,2026-05-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020511,2026-05-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020510,2026-05-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-05,1.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-05-05,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-05,1.0,1,Omni Channel,False,False,False
CT-F-99-020504,2026-05-06,3.0,1,Omni Channel,True,True,True
VT-F-99-010721,2026-05-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020524,2026-05-06,1.0,1,Omni Channel,True,True,True
CT-F-99-020508,2026-05-06,3.0,1,Omni Channel,True,True,True
CT-F-99-020702,2026-05-06,2.0,1,Omni Channel,True,True,True
VT-F-99-010303,2026-05-06,2.0,1,Omni Channel,True,True,True
CT-F-99-020504,2026-05-06,2.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-05-06,2.0,1,Omni Channel,True,True,True
CT-F-99-020701,2026-05-07,4.0,1,Omni Channel,True,True,True
VT-F-99-010303,2026-05-07,4.0,1,Omni Channel,True,True,True
CT-F-99-020704,2026-05-08,3.0,1,Omni Channel,True,True,True
VT-F-99-010819,2026-05-08,1.0,1,Omni Channel,True,True,True
VT-F-99-010203,2026-05-11,1.0,1,Omni Channel,True,True,True
